OpCode,Drop,Rig,Region,Island,Lat,Long,Depth,Family,Genus,Species,Code,Number,Activity,Comment,Frame,Time (mins),Length (mm),Precision (mm),RMS (mm),Range (mm),Direction (deg),Horz. Dir. (deg),Vert. Dir. (deg),Mid X (mm),Mid Y (mm),Mid Z (mm),TapeReader
BIOT_7097_SALO_049_MAP_RIG3,49,RIG3,Salomon,Ile de la Passe to Ile Mapou,05 18.405,72 15.892,5.3 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Attracted,Male,16184,44.4361,901.861,2.695,61.913,1850.956,8.371,17.677,1.665,-268.904,-17.425,-1831.236,Lauren Peel
BIOT_7097_SALO_049_MAP_RIG3,49,RIG3,Salomon,Ile de la Passe to Ile Mapou,05 18.405,72 15.892,5.3 m,Ginglymostomatidae,Nebrius,ferrugineus,37013010,1,Attracted,Male,17260,45.0345,1593.797,2.575,63.94,1597.682,4.453,7.694,7.859,123.421,12.338,-1592.86,Lauren Peel
BIOT_7097_SALO_046_MAP_RIG6,46,RIG6,Salomon,Ile de la Passe to Ile Mapou,05 17.961,72 15.445,6.3 m,Ginglymostomatidae,Nebrius,ferrugineus,37013010,1,Attracted,Male,1321,18.4529,1512.415,8.406,13.451,3817.855,10.103,10.697,9.495,593.207,310.884,-3758.653,Lauren Peel
BIOT_7097_SALO_046_MAP_RIG6,46,RIG6,Salomon,Ile de la Passe to Ile Mapou,05 17.961,72 15.445,6.3 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,13494,25.2224,1115.634,5.429,13.348,3585.198,9.65,9.094,11.127,-47.264,599.091,-3534.473,Lauren Peel
BIOT_7097_SALO_046_MAP_RIG6,46,RIG6,Salomon,Ile de la Passe to Ile Mapou,05 17.961,72 15.445,6.3 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,13543,25.2497,1027.268,14.84,7.665,3799.645,18.778,34.064,13.571,1195.297,259.331,-3597.404,Lauren Peel
BIOT_7097_SALO_046_MAP_RIG6,46,RIG6,Salomon,Ile de la Passe to Ile Mapou,05 17.961,72 15.445,6.3 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,13778,25.3804,669.267,5.619,9.279,4820.072,7.711,2.211,9.782,387.045,518.136,-4776.486,Lauren Peel
BIOT_7097_SALO_046_MAP_RIG6,46,RIG6,Salomon,Ile de la Passe to Ile Mapou,05 17.961,72 15.445,6.3 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Passing,Male,16305,26.7857,1489.238,41.904,32.916,7498.095,26.998,5.402,1.733,-3266.523,956.844,-6680.996,Lauren Peel
BIOT_7097_SALO_047_MAP_RIG5,47,RIG5,Salomon,Ile de la Passe to Ile Mapou,05 18.144,72 15.564,6.1 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,25153,13.9879,898.462,5.582,6.463,2429.97,19.51,27.141,1.037,811.427,14.655,-2290.442,Lauren Peel
BIOT_7097_SALO_047_MAP_RIG5,47,RIG5,Salomon,Ile de la Passe to Ile Mapou,05 18.144,72 15.564,6.1 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Female,25317,14.0791,946.645,2.518,13.66,1889.058,9.136,14.454,8.818,-253.611,-160.146,-1865.093,Lauren Peel
BIOT_7097_SALO_047_MAP_RIG5,47,RIG5,Salomon,Ile de la Passe to Ile Mapou,05 18.144,72 15.564,6.1 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,26153,14.544,697.14,3.338,6.148,1947.591,17.762,23.284,6.895,561.714,-193.55,-1854.758,Lauren Peel
BIOT_7097_SALO_047_MAP_RIG5,47,RIG5,Salomon,Ile de la Passe to Ile Mapou,05 18.144,72 15.564,6.1 m,Carcharhinidae,Carcharhinus,melanopterus,37018036,1,Attracted,Male,6532,21.3508,719.651,5.216,18.429,4099.033,3.364,7.042,6.688,16.587,-239.965,-4091.969,Lauren Peel
BIOT_7097_SALO_050_MAP_RIG2,50,RIG2,Salomon,Ile de la Passe to Ile Mapou,05 18.530,72 16.055,7.7 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,1031,18.2916,806.494,26.808,7.55,4989.042,24.232,40.808,6.544,-1983.352,-509.052,-4549.475,Lauren Peel
BIOT_7097_SALO_050_MAP_RIG2,50,RIG2,Salomon,Ile de la Passe to Ile Mapou,05 18.530,72 16.055,7.7 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,1312,18.4479,664.364,14.615,2.18,6131.505,4.875,11.809,2.971,107.209,-509.881,-6109.328,Lauren Peel
BIOT_7097_SALO_050_MAP_RIG2,50,RIG2,Salomon,Ile de la Passe to Ile Mapou,05 18.530,72 16.055,7.7 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,1562,18.5869,730.695,37.32,8.302,5504.596,26.161,54.995,1.95,-2383.002,-459.753,-4940.699,Lauren Peel
BIOT_7097_SALO_050_MAP_RIG2,50,RIG2,Salomon,Ile de la Passe to Ile Mapou,05 18.530,72 16.055,7.7 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,1587,18.6008,501.929,18.392,2.577,3874.74,14.177,43.964,1.695,-831.218,-457.883,-3756.731,Lauren Peel
BIOT_7097_SALO_050_MAP_RIG2,50,RIG2,Salomon,Ile de la Passe to Ile Mapou,05 18.530,72 16.055,7.7 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,1627,18.6231,705.662,29.051,4.484,5217.415,19.304,37.465,7.321,-1673.91,-415.713,-4924.086,Lauren Peel
BIOT_7097_SALO_050_MAP_RIG2,50,RIG2,Salomon,Ile de la Passe to Ile Mapou,05 18.530,72 16.055,7.7 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,1636,18.6281,679.774,41.516,8.067,6566.122,28.699,31.315,1.665,3143.528,-245.007,-5759.527,Lauren Peel
BIOT_7097_SALO_050_MAP_RIG2,50,RIG2,Salomon,Ile de la Passe to Ile Mapou,05 18.530,72 16.055,7.7 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,1854,18.7493,796.194,18.916,5.084,6483.56,16.046,4.138,23.788,1693.326,586.664,-6230.972,Lauren Peel
BIOT_7097_SALO_050_MAP_RIG2,50,RIG2,Salomon,Ile de la Passe to Ile Mapou,05 18.530,72 16.055,7.7 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,2371,19.0368,839.759,35.263,6.71,4982.721,24.554,67.197,0.345,-2069.235,75.438,-4532.117,Lauren Peel
BIOT_7097_SALO_050_MAP_RIG2,50,RIG2,Salomon,Ile de la Passe to Ile Mapou,05 18.530,72 16.055,7.7 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Attracted,,25167,31.7139,856.027,2.213,3.678,1532.251,4.291,22.992,0.1,89.935,-71.085,-1527.957,Lauren Peel
BIOT_7097_NELS_051_RIG2,51,RIG2,Nelson's Island,East of Nelson's Island,05 40.843,72 20.072,12.0 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,843,53.6225,781.798,5.813,2.446,4127.742,18.999,0.756,12.931,-612.35,1196.137,-3902.889,Lauren Peel
BIOT_7097_NELS_051_RIG2,51,RIG2,Nelson's Island,East of Nelson's Island,05 40.843,72 20.072,12.0 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,869,53.637,509.133,4.393,1.331,3016.251,3.816,13.207,8.391,64.648,190.018,-3009.566,Lauren Peel
BIOT_7097_NELS_051_RIG2,51,RIG2,Nelson's Island,East of Nelson's Island,05 40.843,72 20.072,12.0 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,879,53.6425,760.327,3.075,2.017,2118.375,18.049,9.554,2.887,630.639,-181.907,-2014.129,Lauren Peel
BIOT_7097_NELS_051_RIG2,51,RIG2,Nelson's Island,East of Nelson's Island,05 40.843,72 20.072,12.0 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,888,53.6475,720.451,3.795,2.656,2976.753,12.65,2.478,2.941,505.377,411.814,-2904.49,Lauren Peel
BIOT_7097_NELS_051_RIG2,51,RIG2,Nelson's Island,East of Nelson's Island,05 40.843,72 20.072,12.0 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,925,53.6681,625.735,4.633,9.1,2541.337,24.196,16.779,10.275,-897.813,528.06,-2318.076,Lauren Peel
BIOT_7097_NELS_051_RIG2,51,RIG2,Nelson's Island,East of Nelson's Island,05 40.843,72 20.072,12.0 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,1033,53.7282,722.733,7.873,8.892,4017.507,16.451,7.147,11.631,-943.788,635.332,-3853.048,Lauren Peel
BIOT_7097_NELS_052_RIG3,52,RIG3,Nelson's Island,East of Nelson's Island,05 40.814,72 20.251,10.0 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Passing,male,7837,22.0765,1143.02,13.672,129.568,4485.514,25.544,2.913,1.15,-1751.985,819.426,-4047.088,Lauren Peel
BIOT_7097_NELS_053_RIG4,53,RIG4,Nelson's Island,East of Nelson's Island,05 40.804,72 20.414,10.2 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,21589,47.4419,817.878,3.258,13.931,1968.156,17.223,22.219,1.025,445.114,-376.127,-1879.904,Lauren Peel
BIOT_7097_NELS_053_RIG4,53,RIG4,Nelson's Island,East of Nelson's Island,05 40.804,72 20.414,10.2 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,21597,47.4463,805.656,5.507,26.575,2433.124,22.381,24.497,2.156,-915.896,-139.483,-2249.838,Lauren Peel
BIOT_7097_NELS_053_RIG4,53,RIG4,Nelson's Island,East of Nelson's Island,05 40.804,72 20.414,10.2 m,Carcharhinidae,Carcharhinus,melanopterus,37018036,1,Passing,,10728,59.1197,950.003,38.752,47.322,6232.82,28.065,35.55,5.434,2444.829,-1619.141,-5499.931,Lauren Peel
BIOT_7097_NELS_054_RIG5,54,RIG5,Nelson's Island,East of Nelson's Island,05 40.759,72 20.548,10.5 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Attracted,,3612,19.7269,704.038,2.815,7.49,2367.914,11.569,6.174,1.84,353.574,317.025,-2319.805,Lauren Peel
BIOT_7097_NELS_054_RIG5,54,RIG5,Nelson's Island,East of Nelson's Island,05 40.759,72 20.548,10.5 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,10108,23.3395,654.232,1.698,9.358,1763.953,1.22,7.749,12.099,34.253,-15.392,-1763.553,Lauren Peel
BIOT_7097_NELS_054_RIG5,54,RIG5,Nelson's Island,East of Nelson's Island,05 40.759,72 20.548,10.5 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Female,10403,23.5035,624.401,3.218,12.1,2456.4,11.795,9.085,1.161,-422.491,271.368,-2404.529,Lauren Peel
BIOT_7097_NELS_054_RIG5,54,RIG5,Nelson's Island,East of Nelson's Island,05 40.759,72 20.548,10.5 m,Carcharhinidae,Carcharhinus,melanopterus,37018036,1,Passing,Male,14314,61.1139,796.991,9.335,24.907,3723.097,23.874,0.882,7.324,-1495.126,187.647,-3404.532,Lauren Peel
BIOT_7097_NELS_055_RIG6,55,RIG6,Nelson's Island,East of Nelson's Island,05 40.668,72 20.713,11.4 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Passing,,6762,39.1964,893.835,7.208,4.864,3023.233,4.093,23.466,1.172,35.231,212.875,-3015.523,Lauren Peel
BIOT_7097_NELS_055_RIG6,55,RIG6,Nelson's Island,East of Nelson's Island,05 40.668,72 20.713,11.4 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,8427,57.8401,765.009,10.304,6.769,3594.033,19.411,18.487,1.089,-1181.167,177.636,-3389.744,Lauren Peel
BIOT_7097_NELS_055_RIG6,55,RIG6,Nelson's Island,East of Nelson's Island,05 40.668,72 20.713,11.4 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,8459,57.8579,1150.776,7.493,4.549,2972.777,23.873,15.358,3.59,-1159.335,321.556,-2718.446,Lauren Peel
BIOT_7097_NELS_055_RIG6,55,RIG6,Nelson's Island,East of Nelson's Island,05 40.668,72 20.713,11.4 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,8547,57.9068,781.124,4.842,8.765,2615.312,14.915,13.855,0.449,-670.439,-60.053,-2527.204,Lauren Peel
BIOT_7097_NELS_055_RIG6,55,RIG6,Nelson's Island,East of Nelson's Island,05 40.668,72 20.713,11.4 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,8627,57.9513,883.823,9.292,7.58,3671.565,22.422,5.413,0.507,-1343.927,393.842,-3393.986,Lauren Peel
BIOT_7097_NELS_055_RIG6,55,RIG6,Nelson's Island,East of Nelson's Island,05 40.668,72 20.713,11.4 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,8659,57.9691,723.182,3.557,6.947,2439.203,13.157,7.664,2.745,-554.918,-18.077,-2375.174,Lauren Peel
BIOT_7097_NELS_056_RIG6,56,RIG6,Nelson's Island,Nelson's Island,05 41.181,72 19.261,8.8 m,Carcharhinidae,Carcharhinus,melanopterus,37018036,1,Attracted,Growth on LHS gill,11666,24.2059,1152.016,3.052,6.793,2145.736,13.286,10.705,4.798,-300.729,-390.815,-2088.303,Lauren Peel;
BIOT_7097_NELS_056_RIG6,56,RIG6,Nelson's Island,Nelson's Island,05 41.181,72 19.261,8.8 m,Carcharhinidae,Carcharhinus,melanopterus,37018036,1,Attracted,Male,11667,24.2064,996.392,3.933,6.055,2331.795,20.4,13.982,2.884,663.42,-469.611,-2185.545,Lauren Peel;
BIOT_7097_NELS_056_RIG6,56,RIG6,Nelson's Island,Nelson's Island,05 41.181,72 19.261,8.8 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,9521,40.7307,1117.318,3.049,5.729,2225.138,15.143,1.346,2.893,410.159,-411.862,-2147.878,Lauren Peel;
BIOT_7097_NELS_056_RIG6,56,RIG6,Nelson's Island,Nelson's Island,05 41.181,72 19.261,8.8 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,9847,40.912,858.458,2.182,3.329,1862.358,14.889,7.966,4.497,-298.549,-373.967,-1799.832,Lauren Peel;
BIOT_7097_NELS_056_RIG6,56,RIG6,Nelson's Island,Nelson's Island,05 41.181,72 19.261,8.8 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,11460,41.809,1000.567,3.965,9.549,1825.036,11.364,38.112,20.865,233.776,-273.239,-1789.259,Lauren Peel;
BIOT_7097_NELS_056_RIG6,56,RIG6,Nelson's Island,Nelson's Island,05 41.181,72 19.261,8.8 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,12737,42.5192,1149.948,2.764,6.621,1925.538,17.524,4.878,0.645,-428.976,-390.055,-1836.174,Lauren Peel;
BIOT_7097_NELS_057_RIG5,57,RIG5,Nelson's Island,Nelson's Island,05 41.161,72 19.066,9.3 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,16305,9.0674,582.412,3.149,10.587,1724.157,6.232,31.718,0.983,-186.285,18.07,-1713.969,Lauren Peel
BIOT_7097_NELS_057_RIG5,57,RIG5,Nelson's Island,Nelson's Island,05 41.161,72 19.066,9.3 m,Ginglymostomatidae,Nebrius,ferrugineus,37013010,1,Attracted,Consumed bait bag whole,4396,55.5984,1479.907,17.858,16.88,4644.475,9.842,24.807,4.471,791.431,62.854,-4576.116,Lauren Peel
BIOT_7097_NELS_058_RIG4,58,RIG4,Nelson's Island,Nelson's Island,05 41.114,72 18.908,9.1 m,Ginglymostomatidae,Nebrius,ferrugineus,37013010,1,Attracted,,11125,23.905,2092.969,5.978,32.417,3020.814,7.87,1.523,1.884,17.98,413.214,-2992.365,Lauren Peel
BIOT_7097_NELS_059_RIG3,59,RIG3,Nelson's Island,Nelson's Island,05 41.165,72 18.701,8.4 m,Ginglymostomatidae,Nebrius,ferrugineus,37013010,1,Attracted,L gibbus,13458,25.2024,1100.65,13.832,117.854,3882.645,23.808,26.305,3.544,-1565.778,-69.177,-3552.251,Lauren Peel
BIOT_7097_NBRO_062_RIG3,62,RIG3,Brothers,North Brother,06 08.401,71 30.233,7.7 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,21163,47.205,1004.164,4.544,125.705,3983.227,5.799,1.508,6.134,-123.948,-382.873,-3962.845,Lauren Peel
BIOT_7097_NBRO_062_RIG3,62,RIG3,Brothers,North Brother,06 08.401,71 30.233,7.7 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,24048,48.8094,1059.842,4.085,72.808,2156.712,8.058,24.227,13.812,-301.829,16.924,-2135.42,Lauren Peel
BIOT_7097_NBRO_063_RIG4,63,RIG4,Brothers,North Brother,06 08.489,71 30.104,10.2 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Attracted,,27455,32.9863,910.607,27.055,39.02,4646.915,24.806,47.545,3.185,1949.512,-16.446,-4218.169,Lauren Peel
BIOT_7097_NBRO_063_RIG4,63,RIG4,Brothers,North Brother,06 08.489,71 30.104,10.2 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,1959,54.2431,860.866,4.657,26.301,2339.152,12.643,23.814,6.743,-455.82,233.157,-2282.432,Lauren Peel
BIOT_7097_NBRO_063_RIG4,63,RIG4,Brothers,North Brother,06 08.489,71 30.104,10.2 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,2103,54.3232,841.461,3.504,34.508,2833.514,7.929,6.547,8.095,-277.289,275.467,-2806.426,Lauren Peel
BIOT_7097_NBRO_063_RIG4,63,RIG4,Brothers,North Brother,06 08.489,71 30.104,10.2 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,2232,54.395,920.28,10.214,37.292,3251.46,22.692,31.035,0.326,-1032.815,711.824,-2999.766,Lauren Peel
BIOT_7097_NBRO_063_RIG4,63,RIG4,Brothers,North Brother,06 08.489,71 30.104,10.2 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,3671,55.1952,933.343,1.65,19.696,1578.044,3.19,5.953,19.157,-85.063,-21.805,-1575.599,Lauren Peel
BIOT_7097_NBRO_063_RIG4,63,RIG4,Brothers,North Brother,06 08.489,71 30.104,10.2 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,4744,55.7919,776.995,1.901,21.6,1918.871,4.446,0.117,1.979,147.722,17.425,-1913.097,Lauren Peel
BIOT_7097_NBRO_065_RIG6,65,RIG6,Brothers,North Brother,06 08.307,71 29.938,10.1 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Female,17506,9.7353,745.528,7.567,5.641,3634.115,12.554,12.398,2.15,770.432,174.216,-3547.235,Lauren Peel
BIOT_7097_NBRO_066_RIG6,66,RIG6,Brothers,North Brother,06 08.188,71 30.626,8.2 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Attracted,,10938,6.0827,800.798,24.177,7.186,5249.38,22.13,23.677,0.95,-1956.501,287.438,-4862.661,Lauren Peel
BIOT_7097_NBRO_066_RIG6,66,RIG6,Brothers,North Brother,06 08.188,71 30.626,8.2 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Passing,,25166,13.9951,837.003,2.38,0.654,1747.049,3.4,18.542,13.771,19.007,-101.843,-1743.975,Lauren Peel
BIOT_7097_NBRO_067_RIG5,67,RIG5,Brothers,North Brother,06 08.091,71 30.756,8.7 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Attracted,,30669,17.0554,758.298,5.548,12.72,2631.276,13.168,23.467,8.057,467.653,-374.979,-2562.09,Lauren Peel
BIOT_7097_NBRO_068_RIG4,68,RIG4,Brothers,North Brother,06 08.002,71 30.894,10.0 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Female,18757,45.867,987.118,3.208,31.006,2282.83,15.329,4.225,0.765,-480.219,365.477,-2201.619,Lauren Peel
BIOT_7097_NBRO_070_RIG2,70,RIG2,Brothers,North Brother,06 08.005,71 30.425,9.4 m,Ginglymostomatidae,Nebrius,ferrugineus,37013010,1,Passing,,22075,29.9944,1116.659,4.971,10.654,2458.187,22.167,26.521,15.347,-656.626,-655.056,-2276.495,Lauren Peel
BIOT_7097_NBRO_070_RIG2,70,RIG2,Brothers,North Brother,06 08.005,71 30.425,9.4 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Passing,Male,10377,41.2068,623.466,15.074,1.139,4592.218,29.925,2.225,7.197,2169.439,-736.022,-3979.985,Lauren Peel
BIOT_7097_EAGL_071_RIG2,71,RIG2,Eagle Island,Eagle Island,06 10.585,71 19.834,7.5 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Passing,Male,27856,15.491,800.951,5.974,6.378,3469.17,11.855,14.02,0.765,-116.683,-703.087,-3395.172,Lauren Peel
BIOT_7097_EAGL_071_RIG2,71,RIG2,Eagle Island,Eagle Island,06 10.585,71 19.834,7.5 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,10304,23.4484,739.82,2.878,4.007,2445.446,6.67,9.403,3.192,138.627,-247.897,-2428.896,Lauren Peel
BIOT_7097_EAGL_071_RIG2,71,RIG2,Eagle Island,Eagle Island,06 10.585,71 19.834,7.5 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,10304,23.4484,795.467,5.241,4.231,3723.839,9.216,0.716,4.669,587.577,-102.192,-3675.77,Lauren Peel
BIOT_7097_EAGL_071_RIG2,71,RIG2,Eagle Island,Eagle Island,06 10.585,71 19.834,7.5 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,10379,23.4902,956.927,3.323,5.274,2321.158,12.792,11.232,2.911,-419.798,-296.442,-2263.552,Lauren Peel
BIOT_7097_EAGL_071_RIG2,71,RIG2,Eagle Island,Eagle Island,06 10.585,71 19.834,7.5 m,Ginglymostomatidae,Nebrius,ferrugineus,37013010,1,Attracted,Consumed bait bag,30211,34.519,1565.718,3.018,4.777,1980.931,8.905,7.422,2.765,-238.013,-193.33,-1957.054,Lauren Peel
BIOT_7097_EAGL_071_RIG2,71,RIG2,Eagle Island,Eagle Island,06 10.585,71 19.834,7.5 m,Ginglymostomatidae,Nebrius,ferrugineus,37013010,1,Attracted,Male,2596,36.8797,1217.371,5.183,4.915,2242.774,14.108,31.585,8.528,-478.185,-264.978,-2175.123,Lauren Peel
BIOT_7097_EAGL_071_RIG2,71,RIG2,Eagle Island,Eagle Island,06 10.585,71 19.834,7.5 m,Carcharhinidae,Carcharhinus,melanopterus,37018036,1,Passing,,12085,42.1566,932.113,6.593,6.215,4049.882,11.394,1.684,4.611,-718.823,-351.364,-3970.061,Lauren Peel
BIOT_7097_EAGL_072_RIG3,72,RIG3,Eagle Island,Eagle Island,06 10.735,71 19.721,8.8 m,Carcharhinidae,Carcharhinus,albimarginatus,37018027,1,Attracted,,27679,15.3926,1268.804,10.064,96.347,4221.047,20.757,12.295,5.48,840.501,-1237.53,-3947.064,Lauren Peel
BIOT_7097_EAGL_072_RIG3,72,RIG3,Eagle Island,Eagle Island,06 10.735,71 19.721,8.8 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,4295,20.1068,859.919,2.75,48.276,1861.584,19.275,21.954,14.823,294.152,-539.545,-1757.23,Lauren Peel
BIOT_7097_EAGL_072_RIG3,72,RIG3,Eagle Island,Eagle Island,06 10.735,71 19.721,8.8 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,4321,20.1212,905.269,4.243,55.887,1877.538,5.966,35.678,6.352,-72.79,-181.065,-1867.369,Lauren Peel
BIOT_7097_EAGL_072_RIG3,72,RIG3,Eagle Island,Eagle Island,06 10.735,71 19.721,8.8 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,4647,20.3025,710.428,2.476,45.602,1565.985,11.143,30.418,19.326,-192.549,-233.482,-1536.463,Lauren Peel
BIOT_7097_EAGL_072_RIG3,72,RIG3,Eagle Island,Eagle Island,06 10.735,71 19.721,8.8 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Attracted,Male,12189,59.9322,807.07,2.318,58.794,2234.588,15.632,6.436,3.862,-18.224,-601.866,-2151.931,Lauren Peel
BIOT_7097_EAGL_073_RIG4,73,RIG4,Eagle Island,Eagle Island,06 10.884,71 19.613,8.9 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Attracted,,7977,22.1544,865.965,2.902,30.209,2491.859,4.568,7.511,0.933,37.781,194.835,-2483.943,Lauren Peel
BIOT_7097_EAGL_073_RIG4,73,RIG4,Eagle Island,Eagle Island,06 10.884,71 19.613,8.9 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,,11586,59.5968,790.498,1.697,19.29,1343.403,11.603,21.059,2.603,-188.845,193.25,-1315.95,Lauren Peel
BIOT_7097_EAGL_073_RIG4,73,RIG4,Eagle Island,Eagle Island,06 10.884,71 19.613,8.9 m,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,1,Attracted,Male,12291,59.9889,908.578,1.535,17.013,1464.142,7.666,6.098,10.504,-13.457,194.841,-1451.057,Lauren Peel
BIOT_7097_EAGL_074_RIG5,74,RIG5,Eagle Island,Eagle Island,06 11.071,71 19.481,8.0 m,Carcharhinidae,Triaenodon,obesus,37018038,1,Passing,Male,25834,14.3666,742.07,7.599,7.052,3072.782,22.798,21.302,6.669,1083.172,-494.387,-2832.722,Lauren Peel
