Name,Date,Expedition,Atoll,Site,Transect,Quadrat,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,432,1655,*CCAH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,372,1788,*TURFH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,257,2087,*TURFH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,649,2879,*EMA
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,426,2821,*CCAH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1244,717,*TURFR
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1351,450,Macro
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,871,896,*TURFH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,805,1706,*TURFH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,897,2009,*TURFH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1343,2004,*CCAH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1243,2769,Hard
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1197,2750,Hard
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,982,2894,Hard
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1205,2658,Hard
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1130,2993,Hard
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1020,3064,Hard
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1506,188,*TURFR
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1603,263,*TURFR
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1672,1333,*EMA
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1563,1142,*EMA
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1612,1097,*CCAH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1682,1766,*CCAH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1815,2317,Hard
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1902,2533,Macro
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1909,2267,*EMA
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1581,2567,Macro
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1723,3073,*TURFH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1753,2984,*TURFH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1363,2642,Hard
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,2438,560,*EMA
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,2369,640,Hard
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,2130,853,*TURFH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,2078,912,*TURFH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,2396,1229,Macro
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,2360,1806,Macro
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,1976,1518,*EMA
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,2048,3011,*TURFH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,3052,845,*TURFH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,2722,1350,Macro
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,2892,1397,*TURFH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,2655,2489,*TURFH
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,2632,1976,Hard
BIOT21_IlePouleSeaward_GoProI_IMG9071.jpeg,2021-11-18,2021,Peros Banos,Il Poule Seaward,,I,,,,10m,I,,,,,,,2985,2907,Macro
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,530,959,*TURFH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,655,957,Macro
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,478,1269,*EMA
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,307,1028,*TURFH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,446,1899,*CCAH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,681,2350,*CCAH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,362,3201,*EMA
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,756,2778,*TURFR
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,218,3086,*EMA
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,503,3201,*EMA
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,974,495,*CCAH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1073,1008,Macro
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1038,1211,Macro
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1004,1719,Macro
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1230,2207,Sponge
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1268,2542,Sponge
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,865,2292,*TURFH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1113,2415,Sponge
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1278,2151,*CCAH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1370,2558,*CCAH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,798,2699,*TURFH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1178,2806,*CCAH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1685,563,*CCAH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1956,1385,Turfsa
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1657,1163,*TURFH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1895,1249,*EMA
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1674,1167,*TURFH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1821,1479,*TURFH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1618,1547,*CCAH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1630,2563,Hard
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1511,2507,*CCAH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1463,2573,*CCAH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1754,2383,*CCAH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1868,2992,*TURFH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1525,3111,*CCAH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,1769,2639,*EMA
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,2002,189,*TURFH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,2001,1516,*CCAH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,2463,1614,*CCAH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,2197,1757,*CCAH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,2150,2037,Hard
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,2097,2699,*EMA
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,2299,2656,Turfsa
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,2065,3081,*CCAH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,2580,2899,*TURFH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,2674,772,*TURFH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,2815,868,*EMA
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,2904,2239,*TURFH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,2940,3186,*CCAH
BIOT21_IlLubine_GoProA_IMG2584.jpg,2021-11-30,2021,Egmont,Il Lubine,,A,,,,8.3m,A,,,,,,,3156,2974,*TURFH
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,272,721,Sponge
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,211,503,Turfsa
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,580,1142,Macro
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,489,1094,Macro
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,441,1774,*CCAH
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,215,1585,Turfsa
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,319,1939,Turfsa
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,479,2507,Macro
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,186,2813,Macro
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,243,3101,Macro
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1292,461,Turfsa
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,953,641,Sponge
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,948,357,*CCAH
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1003,509,Turfsa
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1099,860,Turfsa
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1123,1023,Turfsa
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1190,1677,Turfsa
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1315,1755,Sponge
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,966,1802,*CCAH
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1396,2218,Macro
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,812,2234,*CCAH
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,896,2090,Turfsa
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1384,2176,Sponge
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1142,2759,Macro
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,853,3012,Macro
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,861,2670,*CCAH
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1649,694,*CCAH
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1631,279,Turfsa
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1659,473,Turfsa
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1567,1128,*CCAH
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1848,901,*EMA
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1771,1260,*EMA
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1717,1657,*CCAH
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1622,2081,*TURFH
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1450,2509,Macro
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,1725,1993,Hard
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,2202,755,Hard
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,2540,820,Hard
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,2345,1313,*CCAH
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,2529,915,Hard
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,2284,1762,Macro
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,2158,3119,Hard
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,2145,2875,Hard
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,2034,3143,Hard
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,2515,3126,Macro
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,3064,208,Macro
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,2676,954,Macro
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,3010,1245,Macro
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,3060,2997,Hard
BIOT21_IlLubine_GoProB_IMG2647.jpg,2021-11-30,2021,Egmont,Il Lubine,,B,,,,7.7m,B,,,,,,,2841,3112,Hard
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,173,660,Hard
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,145,577,Macro
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,611,601,Hard
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,466,581,Hard
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,260,857,Hard
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,503,726,*TURFH
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,412,1102,Hard
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,269,1676,Hard
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,369,1608,Hard
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,223,1648,Hard
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,161,2120,*CCAH
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,159,2091,*CCAH
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,234,2509,Sponge
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,985,269,Hard
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,645,533,Hard
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,625,1087,Hard
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,1101,1267,*CCAH
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,744,2725,OOQ
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,1101,2438,Hard
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,905,2690,PVC
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,1303,1507,Macro
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,1187,1506,*EMA
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,1551,1628,*TURFH
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,1136,1689,*TURFH
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,1593,1715,Turfsa
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,1173,1757,*TURFH
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,1211,2267,*CCAH
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,1155,2706,PVC
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,1571,2640,Macro
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,1246,2388,*EMA
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,1402,2366,*EMA
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,2036,651,Hard
BIOT21_IlLubine_GoProH_IMG2666.jpg,,2021,Egmont,Il Lubine,,H,,,,,,,,,,,,1713,810,Hard
